network, data_set, data_set_size, num_processes, time_elapsed
bnet-sprinkler, sprinkler-uniform-, 4300, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 4300, 1, 0.12
bnet-sprinkler, sprinkler-uniform-, 4300, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 4300, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 4300, 1, 0.12
bnet-sprinkler, sprinkler-uniform-, 4400, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 4400, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 4400, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 4400, 1, 0
bnet-sprinkler, sprinkler-uniform-, 4400, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 4400, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 4400, 1, 0.01
bnet-sprinkler, sprinkler-uniform-, 4400, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 4400, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 4400, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 4500, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 4500, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 4500, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 4500, 1, 0.13
bnet-sprinkler, sprinkler-uniform-, 4500, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 4500, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 4500, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 4500, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 4500, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 4500, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 4600, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 4600, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 4600, 1, 0.01
bnet-sprinkler, sprinkler-uniform-, 4600, 1, 0.01
bnet-sprinkler, sprinkler-uniform-, 4600, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 4600, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 4600, 1, 0.11
bnet-sprinkler, sprinkler-uniform-, 4600, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 4600, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 4600, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 4700, 1, 0.01
bnet-sprinkler, sprinkler-uniform-, 4700, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 4700, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 4700, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 4700, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 4700, 1, 0.01
bnet-sprinkler, sprinkler-uniform-, 4700, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 4700, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 4700, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 4700, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 4800, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 4800, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 4800, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 4800, 1, 0.01
bnet-sprinkler, sprinkler-uniform-, 4800, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 4800, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 4800, 1, 0.01
bnet-sprinkler, sprinkler-uniform-, 4800, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 4800, 1, 0.01
bnet-sprinkler, sprinkler-uniform-, 4800, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 4900, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 4900, 1, 0.09
bnet-sprinkler, sprinkler-uniform-, 4900, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 4900, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 4900, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 4900, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 4900, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 4900, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 4900, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 4900, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 5000, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 5000, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 5000, 1, 0.01
bnet-sprinkler, sprinkler-uniform-, 5000, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5000, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 5000, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 5000, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 5000, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5000, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5000, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 5100, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 5100, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 5100, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 5100, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 5100, 1, 0.19
bnet-sprinkler, sprinkler-uniform-, 5100, 1, 0.01
bnet-sprinkler, sprinkler-uniform-, 5100, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 5100, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5100, 1, 0.12
bnet-sprinkler, sprinkler-uniform-, 5100, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 5200, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 5200, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5200, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 5200, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 5200, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 5200, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 5200, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 5200, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 5200, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 5200, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5300, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5300, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 5300, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 5300, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5300, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 5300, 1, 0.01
bnet-sprinkler, sprinkler-uniform-, 5300, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 5300, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 5300, 1, 0.01
bnet-sprinkler, sprinkler-uniform-, 5300, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5400, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 5400, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5400, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 5400, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 5400, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 5400, 1, 0.11
bnet-sprinkler, sprinkler-uniform-, 5400, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 5400, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5400, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5400, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 5500, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 5500, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 5500, 1, 0.01
bnet-sprinkler, sprinkler-uniform-, 5500, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 5500, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 5500, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 5500, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 5500, 1, 0.01
bnet-sprinkler, sprinkler-uniform-, 5500, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5500, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5600, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 5600, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5600, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 5600, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 5600, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 5600, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 5600, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 5600, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 5600, 1, 0.01
bnet-sprinkler, sprinkler-uniform-, 5600, 1, 0.01
bnet-sprinkler, sprinkler-uniform-, 5700, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 5700, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 5700, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 5700, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 5700, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 5700, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5700, 1, 0
bnet-sprinkler, sprinkler-uniform-, 5700, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5700, 1, 0.01
bnet-sprinkler, sprinkler-uniform-, 5700, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 5800, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 5800, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 5800, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5800, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 5800, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 5800, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 5800, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 5800, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 5800, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 5800, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 5900, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 5900, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5900, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 5900, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5900, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 5900, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5900, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 5900, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 5900, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 5900, 1, 0.01
bnet-sprinkler, sprinkler-uniform-, 6000, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 6000, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 6000, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 6000, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 6000, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 6000, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 6000, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 6000, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 6000, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 6000, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 6100, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 6100, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 6100, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 6100, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 6100, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 6100, 1, 0.1
bnet-sprinkler, sprinkler-uniform-, 6100, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 6100, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 6100, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 6100, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 6200, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 6200, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 6200, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 6200, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 6200, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 6200, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 6200, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 6200, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 6200, 1, 0.16
bnet-sprinkler, sprinkler-uniform-, 6200, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 6300, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 6300, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 6300, 1, 0.12
bnet-sprinkler, sprinkler-uniform-, 6300, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 6300, 1, 0.14
bnet-sprinkler, sprinkler-uniform-, 6300, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 6300, 1, 0.11
bnet-sprinkler, sprinkler-uniform-, 6300, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 6300, 1, 0.11
bnet-sprinkler, sprinkler-uniform-, 6300, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 6400, 1, 0.17
bnet-sprinkler, sprinkler-uniform-, 6400, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 6400, 1, 0.17
bnet-sprinkler, sprinkler-uniform-, 6400, 1, 0.13
bnet-sprinkler, sprinkler-uniform-, 6400, 1, 0.17
bnet-sprinkler, sprinkler-uniform-, 6400, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 6400, 1, 0.1
bnet-sprinkler, sprinkler-uniform-, 6400, 1, 0.11
bnet-sprinkler, sprinkler-uniform-, 6400, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 6400, 1, 0.17
bnet-sprinkler, sprinkler-uniform-, 6500, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 6500, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 6500, 1, 0.1
bnet-sprinkler, sprinkler-uniform-, 6500, 1, 0.12
bnet-sprinkler, sprinkler-uniform-, 6500, 1, 0.15
bnet-sprinkler, sprinkler-uniform-, 6500, 1, 0.16
bnet-sprinkler, sprinkler-uniform-, 6500, 1, 0.1
bnet-sprinkler, sprinkler-uniform-, 6500, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 6500, 1, 0.11
bnet-sprinkler, sprinkler-uniform-, 6500, 1, 0.16
bnet-sprinkler, sprinkler-uniform-, 6600, 1, 0.11
bnet-sprinkler, sprinkler-uniform-, 6600, 1, 0.12
bnet-sprinkler, sprinkler-uniform-, 6600, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 6600, 1, 0.13
bnet-sprinkler, sprinkler-uniform-, 6600, 1, 0.11
bnet-sprinkler, sprinkler-uniform-, 6600, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 6600, 1, 0.11
bnet-sprinkler, sprinkler-uniform-, 6600, 1, 0.15
bnet-sprinkler, sprinkler-uniform-, 6600, 1, 0.1
bnet-sprinkler, sprinkler-uniform-, 6600, 1, 0.15
bnet-sprinkler, sprinkler-uniform-, 6700, 1, 0.09
bnet-sprinkler, sprinkler-uniform-, 6700, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 6700, 1, 0.13
bnet-sprinkler, sprinkler-uniform-, 6700, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 6700, 1, 0.16
bnet-sprinkler, sprinkler-uniform-, 6700, 1, 0.14
bnet-sprinkler, sprinkler-uniform-, 6700, 1, 0.16
bnet-sprinkler, sprinkler-uniform-, 6700, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 6700, 1, 0.1
bnet-sprinkler, sprinkler-uniform-, 6700, 1, 0.14
bnet-sprinkler, sprinkler-uniform-, 6800, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 6800, 1, 0.15
bnet-sprinkler, sprinkler-uniform-, 6800, 1, 0.16
bnet-sprinkler, sprinkler-uniform-, 6800, 1, 0.13
bnet-sprinkler, sprinkler-uniform-, 6800, 1, 0.13
bnet-sprinkler, sprinkler-uniform-, 6800, 1, 0.12
bnet-sprinkler, sprinkler-uniform-, 6800, 1, 0.16
bnet-sprinkler, sprinkler-uniform-, 6800, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 6800, 1, 0.12
bnet-sprinkler, sprinkler-uniform-, 6800, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 6900, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 6900, 1, 0.09
bnet-sprinkler, sprinkler-uniform-, 6900, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 6900, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 6900, 1, 0.12
bnet-sprinkler, sprinkler-uniform-, 6900, 1, 0.1
bnet-sprinkler, sprinkler-uniform-, 6900, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 6900, 1, 0.2
bnet-sprinkler, sprinkler-uniform-, 6900, 1, 0.14
bnet-sprinkler, sprinkler-uniform-, 6900, 1, 0.24
bnet-sprinkler, sprinkler-uniform-, 7000, 1, 0.15
bnet-sprinkler, sprinkler-uniform-, 7000, 1, 0.13
bnet-sprinkler, sprinkler-uniform-, 7000, 1, 0.12
bnet-sprinkler, sprinkler-uniform-, 7000, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 7000, 1, 0.19
bnet-sprinkler, sprinkler-uniform-, 7000, 1, 0.2
bnet-sprinkler, sprinkler-uniform-, 7000, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 7000, 1, 0.11
bnet-sprinkler, sprinkler-uniform-, 7000, 1, 0.17
bnet-sprinkler, sprinkler-uniform-, 7000, 1, 0.12
bnet-sprinkler, sprinkler-uniform-, 7100, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7100, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 7100, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 7100, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 7100, 1, 0.09
bnet-sprinkler, sprinkler-uniform-, 7100, 1, 0.09
bnet-sprinkler, sprinkler-uniform-, 7100, 1, 0.12
bnet-sprinkler, sprinkler-uniform-, 7100, 1, 0.11
bnet-sprinkler, sprinkler-uniform-, 7100, 1, 0.13
bnet-sprinkler, sprinkler-uniform-, 7100, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 7200, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7200, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 7200, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7200, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 7200, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 7200, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7200, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 7200, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 7200, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 7200, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 7300, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 7300, 1, 0.09
bnet-sprinkler, sprinkler-uniform-, 7300, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 7300, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 7300, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 7300, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 7300, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 7300, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 7300, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7300, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 7400, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 7400, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 7400, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 7400, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 7400, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 7400, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7400, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7400, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 7400, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 7400, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7500, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 7500, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7500, 1, 0.1
bnet-sprinkler, sprinkler-uniform-, 7500, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 7500, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 7500, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 7500, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 7500, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 7500, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 7500, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 7600, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 7600, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 7600, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7600, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7600, 1, 0.1
bnet-sprinkler, sprinkler-uniform-, 7600, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 7600, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 7600, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 7600, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 7600, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7700, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 7700, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7700, 1, 0.01
bnet-sprinkler, sprinkler-uniform-, 7700, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 7700, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 7700, 1, 0.1
bnet-sprinkler, sprinkler-uniform-, 7700, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7700, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7700, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7700, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7800, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 7800, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 7800, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 7800, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7800, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 7800, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 7800, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7800, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 7800, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7800, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 7900, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 7900, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7900, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 7900, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7900, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 7900, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 7900, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7900, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7900, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 7900, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 8000, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 8000, 1, 0.1
bnet-sprinkler, sprinkler-uniform-, 8000, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 8000, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 8000, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 8000, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 8000, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 8000, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 8000, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 8000, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 8100, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 8100, 1, 0.1
bnet-sprinkler, sprinkler-uniform-, 8100, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 8100, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 8100, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 8100, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 8100, 1, 0.09
bnet-sprinkler, sprinkler-uniform-, 8100, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 8100, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 8100, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 8200, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 8200, 1, 0.02
bnet-sprinkler, sprinkler-uniform-, 8200, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 8200, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 8200, 1, 0.1
bnet-sprinkler, sprinkler-uniform-, 8200, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 8200, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 8200, 1, 0.11
bnet-sprinkler, sprinkler-uniform-, 8200, 1, 0.1
bnet-sprinkler, sprinkler-uniform-, 8200, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 8300, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 8300, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 8300, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 8300, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 8300, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 8300, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 8300, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 8300, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 8300, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 8300, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 8400, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 8400, 1, 0.12
bnet-sprinkler, sprinkler-uniform-, 8400, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 8400, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 8400, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 8400, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 8400, 1, 0.03
bnet-sprinkler, sprinkler-uniform-, 8400, 1, 0.09
bnet-sprinkler, sprinkler-uniform-, 8400, 1, 0.07
bnet-sprinkler, sprinkler-uniform-, 8400, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 8500, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 8500, 1, 0.05
bnet-sprinkler, sprinkler-uniform-, 8500, 1, 0.06
bnet-sprinkler, sprinkler-uniform-, 8500, 1, 0.04
bnet-sprinkler, sprinkler-uniform-, 8500, 1, 0.09
bnet-sprinkler, sprinkler-uniform-, 8500, 1, 0.09
bnet-sprinkler, sprinkler-uniform-, 8500, 1, 0.08
bnet-sprinkler, sprinkler-uniform-, 8500, 1, 0.04
